customer_id,recency,frequency,monetary,avg_basket,n_products,n_countries,customer_age_days,avg_days_between_orders,target
15053,64,2,478.6,11.965,28,1,190,190.0,1
15055,383,3,549.12,6.779259259259259,77,1,631,315.5,0
15056,428,1,113.64999999999999,18.941666666666666,6,1,428,428.0,0
15057,183,5,3255.96,46.513714285714286,62,1,642,160.5,0
15058,33,12,2519.8,10.119678714859438,169,1,561,51.0,1
15059,15,17,3162.08,5.910429906542056,283,1,642,40.125,1
15061,36,116,108429.88,136.73377049180328,120,1,647,5.626086956521739,1
15062,126,7,2411.8,16.406802721088436,95,1,518,86.33333333333333,1
15063,121,1,370.79999999999995,74.16,5,1,121,121.0,0
15064,318,4,1254.41,15.486543209876544,75,1,625,208.33333333333334,0
15065,73,4,3027.48,20.318657718120807,140,1,319,106.33333333333333,1
15067,191,3,2966.17,22.816692307692307,125,1,515,257.5,1
15068,164,3,861.5,5.630718954248366,139,1,529,264.5,1
15069,87,1,1109.53,15.850428571428571,70,1,87,87.0,0
15070,281,3,737.0500000000001,23.032812500000002,26,1,632,316.0,0
15071,2,4,1455.56,26.954814814814814,41,1,479,159.66666666666666,0
15072,387,1,187.51999999999998,14.424615384615382,13,1,387,387.0,0
15073,94,7,2606.57,17.493758389261746,109,1,590,98.33333333333333,1
15074,13,3,1553.1299999999999,21.57125,63,1,376,188.0,0
15076,81,3,1447.74,18.09675,68,1,430,215.0,0
15077,403,2,2428.08,75.8775,28,1,638,638.0,0
15078,14,43,14246.210000000001,22.05295665634675,104,1,644,15.333333333333334,1
15079,121,11,3625.4,25.712056737588654,119,1,640,64.0,0
15080,336,2,546.25,17.620967741935484,31,1,410,410.0,0
15081,116,9,1597.82,18.797882352941176,65,1,444,55.5,1
15082,577,1,93.35000000000001,15.558333333333335,6,1,577,577.0,0
15083,165,1,88.2,17.64,5,1,165,165.0,0
15084,288,2,965.2,31.135483870967743,31,1,554,554.0,0
15085,638,1,347.54,38.61555555555556,9,1,638,638.0,0
15086,473,2,218.53,19.866363636363637,10,1,533,533.0,0
15087,190,1,306.94,20.462666666666667,15,1,190,190.0,0
15089,2,3,2036.28,16.82876033057851,117,1,36,18.0,1
15090,216,1,381.32,16.57913043478261,23,1,216,216.0,0
15091,583,2,565.9,20.95925925925926,27,1,583,583.0,1
15092,123,3,776.46,17.25466666666667,39,1,371,185.5,0
15093,25,22,13132.46,43.198881578947365,104,1,640,30.476190476190474,1
15094,371,2,83.0,16.6,4,1,552,552.0,0
15095,12,10,3141.64,25.335806451612903,90,1,596,66.22222222222223,0
15097,491,2,660.27,16.104146341463416,39,1,491,491.0,1
15098,90,3,39916.5,13305.5,1,1,90,45.0,0
15100,242,7,2193.8999999999996,137.11874999999998,11,1,609,101.5,0
15101,267,5,1262.69,23.38314814814815,48,1,498,124.5,1
15102,439,2,554.67,20.543333333333333,26,1,455,455.0,0
15104,105,2,993.54,14.828955223880596,66,1,190,190.0,0
15105,43,3,1328.96,19.260289855072465,67,1,535,267.5,1
15106,49,3,1032.83,14.34486111111111,67,1,177,88.5,1
15107,219,9,824.35,19.627380952380953,32,1,360,45.0,0
15108,50,4,1300.25,21.670833333333334,50,1,136,45.333333333333336,0
15109,154,3,983.1,20.48125,46,1,644,322.0,0
15110,35,4,886.3000000000001,23.954054054054055,20,1,393,131.0,1
15111,281,3,1163.39,17.36402985074627,60,1,500,250.0,1
15112,519,1,209.4,29.914285714285715,7,1,519,519.0,0
15114,1,9,2318.53,15.055389610389613,94,1,329,41.125,1
15115,641,1,191.74,13.695714285714287,14,1,641,641.0,1
15116,43,2,790.97,34.39,20,1,113,113.0,1
15117,29,5,1609.92,18.504827586206897,65,1,542,135.5,1
15118,42,1,244.8,244.8,1,1,42,42.0,0
15119,154,1,266.4,19.02857142857143,14,1,154,154.0,0
15120,42,1,358.82,17.086666666666666,21,1,42,42.0,0
15121,197,1,295.15,16.397222222222222,18,1,197,197.0,1
15122,22,11,4487.27,19.767709251101323,155,1,527,52.7,0
15123,114,4,3526.33,27.125615384615383,113,1,542,180.66666666666666,1
15124,100,3,357.38,14.2952,25,1,560,280.0,1
15125,21,21,16291.87,69.92218884120172,146,1,526,26.3,1
15126,445,2,449.49,17.9796,25,1,595,595.0,0
15127,428,1,304.97,25.41416666666667,12,1,428,428.0,1
15128,35,4,1482.92,14.53843137254902,80,1,338,112.66666666666667,1
15129,15,22,6209.51,31.52035532994924,80,1,518,24.666666666666668,1
15130,78,1,330.11,15.005,22,1,78,78.0,0
15131,303,1,80.28,11.468571428571428,7,1,303,303.0,0
15132,14,3,842.23,17.546458333333334,47,1,171,85.5,1
15133,36,5,1806.9,36.875510204081635,45,1,429,107.25,0
15134,35,6,823.16,17.149166666666666,31,1,331,66.2,1
15135,147,2,305.68,15.284,17,1,464,464.0,0
15136,4,1,582.9,20.099999999999998,29,1,4,4.0,1
15137,429,2,823.4,24.21764705882353,34,1,588,588.0,0
15138,302,1,502.52,16.210322580645162,31,1,302,302.0,0
15139,148,2,178.96,13.766153846153847,13,1,245,245.0,0
15140,24,6,2617.55,29.410674157303372,82,1,350,70.0,1
15141,366,7,1388.47,17.355875,44,1,529,88.16666666666667,0
15142,318,5,2121.18,18.28603448275862,97,1,409,102.25,1
15143,134,2,563.63,18.181612903225805,27,1,340,340.0,0
15144,1,22,9140.710000000001,35.705898437500004,170,1,635,30.238095238095237,1
15145,135,2,724.03,17.659268292682928,35,1,156,156.0,1
15146,73,2,1327.16,14.584175824175825,90,1,199,199.0,0
15147,148,1,623.5,22.267857142857142,28,1,148,148.0,0
15149,42,5,1554.6100000000001,22.53057971014493,62,1,558,139.5,0
15150,17,8,7256.2300000000005,15.53796573875803,441,1,452,64.57142857142857,1
15151,331,2,2085.61,36.58964912280702,56,1,418,418.0,0
15152,21,7,2901.35,18.020807453416147,131,1,609,101.5,1
15154,386,2,1089.44,10.680784313725491,101,1,386,386.0,1
15155,291,1,383.96999999999997,15.99875,24,1,291,291.0,0
15157,62,4,2223.41,19.167327586206895,116,1,637,212.33333333333334,1
15158,309,1,204.62,51.155,4,1,309,309.0,1
15159,21,22,12445.69,27.4739293598234,271,1,340,16.19047619047619,1
15160,265,4,589.27,25.620434782608694,17,1,329,109.66666666666667,0
15161,296,1,119.92,3.633939393939394,33,1,296,296.0,0
15162,639,1,312.9,26.075,12,1,639,639.0,0
15163,100,1,155.0,15.5,10,1,100,100.0,1
15164,116,8,1566.76,5.120130718954249,223,1,598,85.42857142857143,1
15165,281,1,487.75,18.064814814814813,27,1,281,281.0,0
15166,376,1,167.16,13.93,12,1,376,376.0,0
15167,229,5,1627.62,5.3540131578947365,262,1,581,145.25,0
15169,290,2,569.22,9.647796610169491,58,1,635,635.0,0
15170,315,1,81.15,20.2875,4,1,315,315.0,0
15171,239,1,1289.5,257.9,5,1,239,239.0,0
15172,44,3,886.74,14.53672131147541,60,1,145,72.5,1
15173,289,7,1494.6,17.37906976744186,68,1,526,87.66666666666667,0
15174,231,2,481.46,14.160588235294117,34,1,319,319.0,0
15176,576,1,988.04,19.00076923076923,52,1,576,576.0,0
15177,334,1,948.93,36.49730769230769,26,1,334,334.0,0
15178,168,1,40.5,13.5,3,1,168,168.0,0
15179,142,11,6740.09,25.24378277153558,190,1,645,64.5,1
15180,275,3,816.9300000000001,15.710192307692308,46,1,497,248.5,0
15181,83,4,945.7199999999999,67.55142857142856,14,1,639,213.0,1
15182,62,11,2998.952,23.991616,78,1,565,56.5,0
15183,456,3,639.93,16.840263157894736,33,1,493,246.5,0
15184,99,3,518.42,12.343333333333332,34,1,632,316.0,1
15186,76,4,1221.05,28.396511627906975,26,1,605,201.66666666666666,1
15187,0,6,1883.88,48.30461538461539,37,1,120,24.0,1
15188,633,1,310.43,13.496956521739131,23,1,633,633.0,0
15189,1,37,13836.66,67.49590243902439,84,1,417,11.583333333333334,1
15190,342,1,834.4399999999999,20.860999999999997,40,1,342,342.0,0
15191,371,3,588.05,16.80142857142857,33,1,597,298.5,0
15192,28,5,1666.39,18.311978021978025,56,1,588,147.0,0
15194,35,24,8874.53,23.477592592592593,227,1,645,28.043478260869566,1
15196,341,2,313.7,7.469047619047619,34,1,635,635.0,0
15197,161,5,1571.15,37.40833333333334,35,1,636,159.0,1
15198,0,5,571.35,18.43064516129032,28,1,598,149.5,0
15199,3,9,2821.45,58.78020833333333,17,1,484,60.5,1
15200,403,1,549.05,18.301666666666666,30,1,403,403.0,0
15201,34,6,1539.67,18.550240963855423,38,1,519,103.8,1
15202,328,3,6001.49,2000.4966666666667,1,1,329,164.5,0
15203,14,13,3900.7,12.747385620915033,141,1,639,53.25,1
15204,265,1,316.58,35.175555555555555,9,1,265,265.0,0
15205,35,1,476.29999999999995,19.84583333333333,24,1,35,35.0,1
15206,8,3,236.7,39.449999999999996,3,1,184,92.0,1
15207,324,3,683.9200000000001,28.49666666666667,19,1,455,227.5,0
15208,71,3,423.91999999999996,19.269090909090906,19,1,332,166.0,1
15209,638,1,178.98000000000002,13.76769230769231,13,1,638,638.0,0
15210,133,3,1176.19,17.55507462686567,66,1,483,241.5,0
15211,273,1,383.07,16.655217391304348,23,1,273,273.0,1
15212,149,2,208.28,20.828,7,1,285,285.0,0
15213,227,2,328.35,13.68125,22,1,238,238.0,0
15214,92,2,651.63,14.165869565217392,46,1,151,151.0,1
15215,5,5,1987.53,21.143936170212765,71,1,521,130.25,1
15216,527,1,389.49,17.704090909090908,22,1,527,527.0,1
15217,471,1,426.24,15.222857142857142,28,1,471,471.0,0
15218,25,19,9577.29,26.529889196675903,132,1,591,32.833333333333336,1
15219,84,2,685.45,26.36346153846154,26,1,557,557.0,0
15220,23,5,1284.05,14.591477272727273,84,1,189,47.25,1
15221,274,4,2062.2000000000003,71.11034482758622,21,1,546,182.0,0
15222,227,11,3550.91,25.73123188405797,98,1,631,63.1,0
15223,134,5,1417.95,41.70441176470588,26,1,643,160.75,0
15224,266,5,871.36,24.896,24,1,601,150.25,0
15225,142,1,409.40000000000003,17.8,23,1,142,142.0,0
15226,219,1,154.41,19.30125,8,1,219,219.0,0
15227,124,7,2145.91,20.437238095238094,79,1,542,90.33333333333333,1
15228,38,5,4417.59,22.311060606060607,163,1,408,102.0,1
15229,494,1,160.5,17.833333333333332,9,1,494,494.0,0
15230,147,2,429.6,18.678260869565218,23,1,149,149.0,0
15231,529,1,250.26,17.875714285714285,14,1,529,529.0,0
15232,21,2,612.06,19.743870967741934,26,1,49,49.0,0
15233,309,1,59.400000000000006,59.400000000000006,1,1,309,309.0,0
15234,185,1,197.0,14.071428571428571,14,1,185,185.0,0
15235,126,16,2772.76,15.577303370786518,161,1,297,19.8,0
15236,207,1,321.05,21.403333333333332,15,1,207,207.0,0
15237,111,2,1093.65,14.39013157894737,74,1,135,135.0,1
15238,3,2,772.78,20.885945945945945,37,1,92,92.0,1
15240,100,10,3798.79,20.206329787234043,108,1,642,71.33333333333333,1
15241,35,9,2638.58,15.991393939393939,112,1,562,70.25,1
15242,330,1,302.04,75.51,4,1,330,330.0,0
15243,343,1,610.6,15.656410256410258,39,1,343,343.0,1
15244,156,2,578.45,19.946551724137933,28,1,574,574.0,1
15245,42,8,4610.84,31.154324324324325,72,1,503,71.85714285714286,0
15246,146,3,780.4,15.301960784313724,45,1,464,232.0,0
15247,30,3,976.06,57.41529411764706,13,1,445,222.5,0
15248,319,3,1893.93,17.867264150943395,103,1,442,221.0,0
15249,0,16,8216.88,18.34125,282,1,531,35.4,1
15250,549,1,60.0,20.0,3,1,549,549.0,0
15251,15,17,17291.670000000002,88.22280612244899,154,1,588,36.75,1
15252,91,4,1663.18,18.89977272727273,82,1,520,173.33333333333334,1
15253,78,4,1310.74,17.476533333333332,67,1,495,165.0,1
15254,35,3,1088.35,16.244029850746266,64,1,469,234.5,0
15255,304,8,2815.17,19.965744680851063,101,1,645,92.14285714285714,1
15256,57,2,170.4,17.04,6,1,470,470.0,0
15257,191,2,685.9,57.15833333333333,11,1,322,322.0,0
15258,77,2,623.16,18.328235294117647,32,1,125,125.0,0
15259,421,4,1182.3799999999999,20.74350877192982,50,1,591,197.0,0
15260,8,25,8767.73,23.01241469816273,186,1,642,26.75,0
15261,43,4,1508.0,16.391304347826086,87,1,343,114.33333333333333,0
15262,232,3,418.82,16.108461538461537,22,1,396,198.0,0
15263,15,1,156.51,13.042499999999999,12,1,15,15.0,0
15264,438,1,454.66,14.208125,32,1,438,438.0,1
15265,59,4,3345.64,17.334922279792746,179,1,646,215.33333333333334,0
15266,246,5,852.21,18.938000000000002,38,1,610,152.5,0
15267,64,2,1407.76,201.10857142857142,7,1,91,91.0,1
15268,387,3,961.9000000000001,43.722727272727276,21,1,514,257.0,0
15269,288,2,816.56,24.744242424242422,32,1,298,298.0,1
15270,26,19,7995.66,49.35592592592592,66,1,630,35.0,1
15271,3,19,3627.78,8.079688195991091,314,1,399,22.166666666666668,1
15272,358,4,1309.01,5.87,209,1,571,190.33333333333334,1
15273,508,1,228.96,228.96,1,1,508,508.0,0
15276,302,3,491.17,3.8075193798449614,115,1,343,171.5,1
15277,333,1,220.44,15.745714285714286,14,1,333,333.0,1
15278,470,4,496.15999999999997,17.10896551724138,29,1,573,191.0,0
15279,263,5,1580.54,16.814255319148934,74,1,584,146.0,0
15280,80,3,397.52,6.625333333333333,48,1,479,239.5,0
15281,45,15,8403.2,16.380506822612087,421,1,336,24.0,1
15282,478,1,348.59,12.91074074074074,27,1,478,478.0,0
15283,298,3,148.33,16.48111111111111,9,1,426,213.0,0
15284,408,1,24.75,24.75,1,1,408,408.0,0
15285,316,1,94.92,15.82,6,1,316,316.0,0
15287,288,3,369.34000000000003,23.083750000000002,13,1,646,323.0,1
15288,64,9,3415.2200000000003,23.716805555555556,124,1,573,71.625,1
15289,46,4,1351.29,15.53206896551724,65,1,530,176.66666666666666,1
15290,12,20,5945.65,29.003170731707314,66,1,562,29.57894736842105,1
15291,3,37,12534.48,54.97578947368421,112,1,645,17.916666666666668,1
15292,109,1,178.39,7.432916666666666,24,1,109,109.0,0
15293,574,1,247.5,13.026315789473685,19,1,574,574.0,0
15294,319,1,233.35,15.556666666666667,15,1,319,319.0,0
15295,562,1,207.04,3.9815384615384612,50,1,562,562.0,0
15296,17,11,9249.66,19.190165975103735,334,1,595,59.5,1
15298,1,18,7620.09,21.344789915966388,180,1,639,37.588235294117645,1
15299,72,8,4684.53,585.56625,7,1,605,86.42857142857143,1
15301,22,14,5587.12,20.540882352941175,202,1,358,27.53846153846154,1
15302,638,1,308.0,20.533333333333335,15,1,638,638.0,0
15303,198,3,1224.18,17.741739130434784,63,1,592,296.0,0
15304,73,7,593.9,31.257894736842104,8,1,330,55.0,1
15305,463,1,93.6,18.72,5,1,463,463.0,0
15306,1,8,2967.45,22.145149253731343,99,1,567,81.0,1
15307,4,1,205.3,17.108333333333334,12,1,4,4.0,0
15308,182,1,310.47,16.340526315789475,19,1,182,182.0,0
15309,519,4,797.96,14.777037037037038,49,1,643,214.33333333333334,0
15310,387,1,1634.64,36.32533333333333,45,1,387,387.0,0
15311,2,182,100354.42,27.47178209690665,779,1,647,3.574585635359116,1
15312,11,11,2800.14,18.182727272727274,111,1,632,63.2,1
15313,18,1,52.0,52.0,1,1,18,18.0,0
15314,107,3,820.4499999999999,16.409,49,1,336,168.0,0
15315,24,1,233.54,14.59625,16,1,24,24.0,1
15316,235,1,165.0,165.0,1,1,235,235.0,0
15317,585,1,129.75,25.95,5,1,585,585.0,0
15319,192,1,204.5,12.78125,16,1,192,192.0,0
15321,200,10,5120.89,20.320992063492064,206,1,583,64.77777777777777,1
15322,384,1,711.18,17.345853658536583,41,1,384,384.0,1
15323,471,3,434.6,14.986206896551725,29,1,570,285.0,0
15324,609,1,140.22000000000003,17.527500000000003,8,1,609,609.0,0
15325,12,8,1601.46,7.149375,164,1,569,81.28571428571429,0
15326,242,5,1700.52,13.182325581395348,94,1,646,161.5,0
15328,316,1,107.24,13.405,8,1,316,316.0,0
15329,42,10,2663.13,19.159208633093527,91,1,634,70.44444444444444,1
15331,408,3,767.91,17.4525,41,1,517,258.5,0
15332,274,6,4892.68,31.770649350649354,113,1,421,84.2,0
15333,116,1,1028.56,64.285,16,1,116,116.0,0
15334,65,3,350.82,3.579795918367347,67,1,81,40.5,0
15336,310,1,240.5,16.033333333333335,15,1,310,310.0,0
15337,319,1,373.02,17.762857142857143,21,1,319,319.0,0
15338,585,1,277.93,4.791896551724138,56,1,585,585.0,0
15339,226,6,1504.85,8.599142857142857,134,1,577,115.4,1
15340,470,1,105.5,15.071428571428571,7,1,470,470.0,0
15341,357,1,382.2,54.6,7,1,357,357.0,1
15342,38,1,406.09,16.920416666666664,24,1,38,38.0,0
15346,241,3,596.12,16.111351351351352,36,1,339,169.5,0
15347,274,4,1162.0,32.27777777777778,29,1,346,115.33333333333333,0
15349,66,2,463.90999999999997,6.533943661971831,65,1,95,95.0,0
15350,281,2,547.6,18.253333333333334,26,1,291,291.0,0
15351,278,4,1770.23,12.124863013698631,103,1,341,113.66666666666667,1
15352,457,1,111.15,3.269117647058824,34,1,457,457.0,0
15353,163,7,2794.4700000000003,7.762416666666668,274,1,646,107.66666666666667,0
15354,511,3,284.4,94.8,1,1,511,255.5,0
15356,13,11,2752.71,4.689454855195912,276,1,330,33.0,1
15358,29,35,13718.47,15.075241758241757,320,1,641,18.852941176470587,1
15359,571,8,181.35,11.334375,10,1,602,86.0,0
15361,270,4,689.07,68.90700000000001,10,1,451,150.33333333333334,0
15362,357,2,613.08,15.327000000000002,38,1,647,647.0,0
15363,281,2,678.11,19.37457142857143,32,1,401,401.0,0
15364,4,2,913.19,31.489310344827587,29,1,162,162.0,0
15365,4,8,3204.09,21.219139072847682,105,1,581,83.0,1
15366,266,6,1892.11,18.550098039215687,68,1,560,112.0,1
15367,154,9,4619.92,18.553895582329318,191,1,637,79.625,1
15368,302,1,275.8,68.95,4,1,302,302.0,1
15369,400,11,6251.26,105.9535593220339,44,1,640,64.0,0
15370,49,5,2866.42,24.291694915254237,82,1,319,79.75,1
15371,570,1,59.400000000000006,59.400000000000006,1,1,570,570.0,0
15372,45,8,6017.06,105.56245614035089,45,1,572,81.71428571428571,0
15373,24,14,2355.53,15.003375796178345,98,1,495,38.07692307692308,1
15374,37,2,307.32,30.732,8,1,533,533.0,0
15375,598,1,60.959999999999994,10.159999999999998,6,1,598,598.0,0
15376,25,2,977.22,9.675445544554456,94,1,130,130.0,1
15377,291,4,1211.75,57.70238095238095,15,1,324,108.0,0
15378,371,2,246.5,20.541666666666668,8,1,410,410.0,0
15379,77,8,4877.84,18.546920152091257,177,1,309,44.142857142857146,0
15380,49,8,2141.26,64.88666666666667,22,1,646,92.28571428571429,1
15381,122,5,1890.5700000000002,78.77375,20,1,491,122.75,0
15382,93,10,9904.960000000001,21.532521739130438,243,1,643,71.44444444444444,1
15384,78,4,2027.79,17.184661016949153,83,1,501,167.0,0
15385,301,2,625.2,69.46666666666667,8,1,585,585.0,1
15386,94,1,394.14,12.714193548387096,31,1,94,94.0,0
15387,400,1,468.65,23.432499999999997,20,1,400,400.0,0
15388,178,1,140.54,14.053999999999998,10,1,178,178.0,0
15389,80,5,2733.8,455.6333333333334,2,1,590,147.5,0
15390,304,2,1216.66,15.800779220779221,77,1,317,317.0,0
15391,492,1,289.87,24.155833333333334,12,1,492,492.0,0
15392,268,4,1715.07,21.70974683544304,54,1,340,113.33333333333333,1
15393,189,4,783.58,19.5895,35,1,632,210.66666666666666,1
15394,112,9,4539.7,23.16173469387755,119,1,632,79.0,1
15395,234,1,107.45,15.35,7,1,234,234.0,0
15396,21,2,796.38,49.77375,16,1,492,492.0,0
15397,198,1,94.0,15.666666666666666,6,1,198,198.0,0
15400,0,8,1302.3,48.233333333333334,16,1,469,67.0,0
15401,360,2,216.95000000000002,15.496428571428572,14,1,477,477.0,0
15402,57,6,1830.54,13.973587786259541,79,1,500,100.0,0
15403,400,2,170.88,21.36,6,1,639,639.0,0
15404,284,1,257.06,16.06625,16,1,284,284.0,0
15405,97,2,659.84,21.994666666666667,29,1,484,484.0,0
15406,209,3,717.45,6.405803571428572,101,1,361,180.5,1
15407,92,3,740.73,11.947258064516129,62,1,213,106.5,1
15408,172,1,267.18,7.858235294117647,34,1,172,172.0,0
15409,629,1,131.25,14.583333333333334,9,1,629,629.0,0
15410,7,9,4324.29,29.416938775510204,75,1,508,63.5,1
15411,32,2,382.21,17.373181818181816,22,1,91,91.0,1
15412,79,1,190.53,19.053,10,1,79,79.0,0
15413,600,5,6798.72,271.9488,20,1,647,161.75,0
15414,150,1,36.2,7.24,5,1,150,150.0,1
15415,221,1,559.61,11.906595744680851,46,1,221,221.0,0
15416,63,6,3732.83,19.961657754010695,161,1,585,117.0,1
15418,333,2,449.42,6.609117647058824,64,1,495,495.0,0
15420,342,6,743.0,13.267857142857142,52,1,642,128.4,0
15421,123,9,3594.34,11.823486842105263,170,1,640,80.0,1
15422,231,7,1619.97,13.49975,80,1,579,96.5,0
15423,490,2,223.39,18.61583333333333,12,1,529,529.0,1
15424,162,3,597.78,18.114545454545453,33,1,371,185.5,0
15425,308,4,1941.1200000000001,13.574265734265735,114,1,572,190.66666666666666,0
15426,165,6,1386.41,5.251553030303031,218,1,494,98.8,1
15428,295,3,668.97,17.60447368421053,35,1,630,315.0,1
15430,376,2,954.75,26.520833333333332,36,1,436,436.0,0
15431,411,1,153.24,76.62,2,1,411,411.0,0
15432,449,1,149.57,24.92833333333333,6,1,449,449.0,1
15433,122,2,533.3,13.00731707317073,40,1,175,175.0,0
15434,15,9,2112.86,19.034774774774775,79,1,592,74.0,1
15436,142,1,484.1,3.8728000000000002,124,1,142,142.0,1
15437,170,2,393.45,6.902631578947368,56,1,549,549.0,0
15438,39,1,156.57999999999998,6.263199999999999,25,1,39,39.0,0
15439,313,4,1269.05,22.264035087719297,49,1,562,187.33333333333334,0
15440,44,2,237.66,7.426875,25,1,117,117.0,1
15441,304,3,1254.21,22.003684210526316,45,1,638,319.0,0
15442,157,1,594.0,297.0,2,1,157,157.0,0
15443,17,9,2585.44,7.906544342507646,263,1,551,68.875,1
15445,172,2,284.5,20.321428571428573,12,1,498,498.0,0
15446,285,3,399.75,3.5691964285714284,90,1,634,317.0,0
15447,239,5,492.88,16.99586206896552,27,1,533,133.25,0
15448,221,2,788.81,16.09816326530612,49,1,582,582.0,0
15449,93,2,647.7,16.192500000000003,30,1,170,170.0,1
15451,342,2,226.86,3.781,56,1,507,507.0,0
15452,172,4,1493.63,8.117554347826088,148,1,419,139.66666666666666,1
15453,0,4,701.2,4.802739726027397,102,1,96,32.0,1
15454,270,2,305.99,7.64975,35,1,526,526.0,0
15455,506,1,38.25,19.125,2,1,506,506.0,0
15456,191,10,2091.52,9.21374449339207,128,1,639,71.0,0
15457,170,1,237.07,4.087413793103448,56,1,170,170.0,0
15458,310,1,208.79999999999998,34.8,6,1,310,310.0,1
15459,325,2,202.82999999999998,28.975714285714282,6,1,405,405.0,0
15460,262,1,214.26,3.8260714285714283,53,1,262,262.0,0
15461,369,2,429.7,214.85,1,1,540,540.0,0
15462,2,4,737.05,17.976829268292683,32,1,354,118.0,0
15464,246,1,1044.65,6.739677419354839,155,1,246,246.0,0
15465,47,29,10737.91,46.085450643776824,94,1,638,22.785714285714285,1
15466,298,3,1225.93,5.980146341463415,172,1,645,322.5,1
15467,53,2,402.56,10.322051282051282,36,1,60,60.0,1
15468,301,1,962.97,17.19589285714286,56,1,301,301.0,1
15469,28,2,640.0,18.285714285714285,30,1,347,347.0,1
15470,484,1,63.419999999999995,15.854999999999999,4,1,484,484.0,0
15471,288,2,837.53,10.213780487804877,67,1,459,459.0,1
15472,21,1,371.56,4.888947368421053,76,1,21,21.0,0
15473,353,1,274.8,91.60000000000001,3,1,353,353.0,1
15474,504,1,150.35,7.913157894736842,19,1,504,504.0,0
15476,288,4,2209.98,27.974430379746835,67,1,350,116.66666666666667,0
15477,558,1,368.4,184.2,2,1,558,558.0,0
15478,483,1,583.56,23.342399999999998,24,1,483,483.0,1
15479,641,1,147.4,16.37777777777778,9,1,641,641.0,0
15480,24,5,6279.0,29.204651162790697,199,1,584,146.0,0
15481,309,1,1993.34,52.456315789473685,38,1,309,309.0,0
15482,74,11,5465.9,75.91527777777777,46,1,645,64.5,1
15483,69,10,817.8199999999999,3.0402230483271375,216,1,592,65.77777777777777,0
15484,448,2,1061.69,20.03188679245283,53,1,642,642.0,1
15485,244,6,3514.55,37.388829787234044,56,1,646,129.2,1
15486,435,1,102.0,102.0,1,1,435,435.0,0
15487,588,1,231.32,16.52285714285714,14,1,588,588.0,0
15488,1,5,431.92,39.265454545454546,10,1,491,122.75,0
15489,119,6,1633.5900000000001,18.77689655172414,66,1,601,120.2,1
15490,338,1,210.85,8.434,22,1,338,338.0,0
15491,3,6,3100.09,20.130454545454548,108,1,144,28.8,0
15493,58,7,3455.2200000000003,6.722217898832685,242,1,563,93.83333333333333,1
15494,29,4,3541.9,10.636336336336337,275,1,637,212.33333333333334,1
15495,287,1,246.5,12.325,20,1,287,287.0,0
15496,539,1,146.14000000000001,6.6427272727272735,22,1,539,539.0,0
15497,228,8,8365.789999999999,72.11887931034482,65,1,629,89.85714285714286,1
15498,29,36,20782.83,25.753197026022306,537,1,631,18.02857142857143,1
15499,632,1,158.65,3.8695121951219513,40,1,632,632.0,0
15501,313,2,399.95,5.796376811594203,64,1,324,324.0,0
15502,32,7,8574.47,29.669446366782005,216,1,463,77.16666666666667,1
15503,271,2,257.3,2.1991452991452993,112,1,635,635.0,0
15504,429,3,349.87,6.860196078431373,33,1,574,287.0,1
15505,22,3,2091.14,52.278499999999994,36,1,63,31.5,1
15506,47,4,1267.02,7.725731707317073,114,1,386,128.66666666666666,1
15507,80,1,475.86,10.574666666666667,41,1,80,80.0,0
15508,97,6,1000.27,10.8725,78,1,143,28.6,0
15509,288,1,152.41,5.861923076923077,26,1,288,288.0,0
15510,239,1,250.0,250.0,1,1,239,239.0,0
15512,64,4,331.58,10.361875,29,1,584,194.66666666666666,0
15513,3,33,23030.97,46.6213967611336,258,1,603,18.84375,1
15514,134,13,4870.28,19.48112,129,1,643,53.583333333333336,1
15515,295,1,171.81,24.544285714285714,7,1,295,295.0,0
15517,141,1,267.03,9.889999999999999,27,1,141,141.0,0
15518,32,14,3872.3,9.132783018867926,241,1,628,48.30769230769231,1
15519,291,2,344.61,9.313783783783784,34,1,354,354.0,0
15521,3,15,6424.82,16.95203166226913,183,1,612,43.714285714285715,1
15523,296,15,16847.18,83.40188118811881,63,1,645,46.07142857142857,1
15524,515,1,151.4,18.925,8,1,515,515.0,1
15525,281,2,430.78,5.983055555555556,66,1,291,291.0,1
15527,53,20,4457.15,17.90020080321285,170,1,632,33.26315789473684,1
15528,162,1,229.33,8.820384615384615,26,1,162,162.0,0
15529,51,9,3208.29,6.327988165680473,333,1,302,37.75,1
15530,58,4,1475.06,11.52390625,98,1,421,140.33333333333334,1
15532,39,9,3388.61,5.986943462897527,386,1,457,57.125,1
15534,634,1,162.25,20.28125,8,1,634,634.0,0
15535,81,6,1044.3700000000001,8.033615384615386,88,1,357,71.4,0
15536,317,1,259.09,16.193125,16,1,317,317.0,0
15537,71,1,110.92,4.621666666666667,24,1,71,71.0,0
15538,446,6,3358.3999999999996,239.88571428571427,3,1,572,114.4,0
15540,284,1,247.38,15.46125,16,1,284,284.0,1
15541,22,1,85.13000000000001,2.9355172413793107,29,1,22,22.0,0
15542,420,3,855.71,3.7863274336283186,212,1,646,323.0,0
15543,196,2,242.26,4.326071428571429,50,1,368,368.0,0
15544,28,18,7033.55,14.901588983050848,154,1,588,34.588235294117645,1
15545,279,1,135.32999999999998,4.365483870967742,31,1,279,279.0,1
15546,515,2,1079.1000000000001,89.92500000000001,6,1,515,515.0,0
